Unix,Min,Avg,Max
1495103400,27.3125,27.4167,27.5
1495104300,27.2812,27.3333,27.4062
1495105200,27.3438,27.3854,27.4375
1495106100,27.0938,27.2292,27.4062
1495107000,26.875,26.9219,26.9688
1495107900,26.3125,26.5104,26.75
1495108800,26.2188,26.2708,26.3125
1495109700,26.1562,26.2604,26.3125
1495110600,26.5,26.5833,26.625
1495111500,26.5938,26.6667,26.7812
1495112400,26.6875,26.8021,26.875
1495113300,26.9375,26.9688,27
1495114200,26.9688,27.0104,27.0625
1495115100,27.2188,27.3125,27.4375
1495116000,27.4375,27.5833,27.6875
1495116900,27.75,27.8646,27.9375
1495117800,27.9375,28.1042,28.25
1495118700,28.2188,28.3203,28.4375
1495119600,28.5312,28.5416,28.5625
1495120500,28.5938,28.6667,28.75
1495121400,28.875,28.9167,28.9688
1495122300,28.5938,28.7084,28.8125
1495123200,28.25,28.3333,28.4688
1495124100,27.8438,28.0417,28.1562
1495125000,27.7188,27.8229,27.9688
1495125900,27.625,27.6667,27.7188
1495126800,27.5,27.5625,27.6562
1495127700,27.4062,27.4375,27.4688
1495128600,27.375,27.4271,27.4688
1495129500,27.4062,27.4479,27.5
1495130400,27.3125,27.3854,27.5
1495131300,27.2812,27.3333,27.4062
1495132200,27.3125,27.3646,27.4375
1495133100,27.2188,27.2709,27.3438
1495134000,27.375,27.4375,27.5312
1495134900,27.4688,27.5313,27.5938
1495135800,27.5,27.5104,27.5312
1495136700,27.625,27.6562,27.6875
1495137600,27.7188,27.7292,27.75
1495138500,27.6562,27.7187,27.75
1495139400,27.625,27.6979,27.8125
1495140300,27.8125,27.8229,27.8438
1495141200,27.8438,27.8646,27.9062
1495142100,27.7188,27.8021,27.875
1495143000,27.6875,27.75,27.7812
1495143900,27.5938,27.6354,27.6875
1495144800,27.5,27.5417,27.5938
1495145700,27.2188,27.3542,27.5
1495146600,27.25,27.2812,27.3125
1495147500,27.0938,27.1459,27.2188
1495148400,26.875,26.9271,26.9688
1495149300,26.7812,26.8333,26.875
1495150200,26.7812,26.8333,26.875
1495151100,26.5,26.6562,26.7812
1495152000,26.375,26.4583,26.5
1495152900,26.3438,26.4063,26.4688
1495153800,26.25,26.3021,26.3438
1495154700,26.2188,26.2396,26.2812
1495155600,26.1562,26.1771,26.2188
1495156500,26,26.0417,26.0938
1495157400,25.9688,25.9792,26
1495158300,25.9062,25.9166,25.9375
1495159200,25.7812,25.8229,25.875
1495160100,26,26.1771,26.3438
1495161000,26.4688,26.5521,26.625
1495161900,26.7812,26.8021,26.8438
1495162800,26.875,26.9271,27
1495163700,27.0625,27.0938,27.125
1495164600,27.125,27.1354,27.1562
1495165500,27.125,27.1875,27.2188
1495166400,27.25,27.2604,27.2812
1495167300,27.1875,27.2396,27.2812
1495168200,27.3125,27.3958,27.4375
1495169100,27.375,27.4167,27.4688
1495170000,27.4375,27.4584,27.4688
1495170900,27.4688,27.5,27.5312
1495171800,27.4688,27.5209,27.5938
1495172700,27.5625,27.5834,27.5938
1495173600,27.5312,27.5729,27.5938
1495174500,27.5,27.5625,27.6562
1495175400,27.5625,27.6458,27.7188
1495176300,27.625,27.6458,27.6875
1495177200,27.5625,27.6354,27.6875
1495178100,27.5625,27.5833,27.625
1495179000,27.625,27.7292,27.8125
1495179900,27.625,27.6771,27.7188
1495180800,27.625,27.6354,27.6562
1495181700,27.5938,27.5938,27.5938
1495182600,27.5938,27.6459,27.7188
1495183500,27.5625,27.6146,27.6562
1495184400,27.5938,27.6354,27.6562
1495185300,27.125,27.2604,27.375
1495186200,26.6875,26.8333,26.9375
1495187100,26.375,26.4687,26.625
1495188000,26.25,26.3021,26.3438
1495188900,26.0625,26.1042,26.1562
1495189800,25.8438,25.9375,26.0312
1495190700,25.7812,25.8125,25.8438
1495191600,25.625,25.7292,25.8125
1495192500,25.5625,25.5937,25.6562
1495193400,25.4688,25.5417,25.5938
1495194300,25.4688,25.5209,25.5938
1495195200,25.4688,25.5,25.5312
1495196100,25.5,25.6146,25.7188
1495197000,25.75,25.7969,25.8438
1495197900,25.875,25.9479,26
1495198800,25.9062,25.9687,26
1495199700,25.8438,25.8855,25.9688
1495200600,25.9375,25.9688,26
1495201500,25.9375,25.9792,26
1495202400,26.0312,26.0625,26.125
1495203300,26.0625,26.0729,26.0938
1495204200,26.0938,26.1354,26.1875
1495205100,26.125,26.1667,26.2188
1495206000,26.0938,26.1146,26.1562
1495206900,26.0938,26.1563,26.1875
1495207800,26.1562,26.1771,26.2188
1495208700,26.0938,26.1354,26.1875
1495209600,26.0625,26.0938,26.125
1495210500,26,26.1042,26.1875
1495211400,26.0625,26.0625,26.0625
1495212300,25.9688,26.0521,26.125
1495213200,26.0625,26.0938,26.125
1495214100,26.0625,26.0938,26.125
1495215000,26.0625,26.0833,26.125
1495215900,26.0938,26.1042,26.125
1495216800,26.0938,26.1354,26.1875
1495217700,26.0938,26.1771,26.25
1495218600,26.1562,26.1875,26.2188
1495219500,26.25,26.2708,26.2812
1495220400,26.3125,26.3437,26.4062
1495221300,26.3125,26.4167,26.5
1495222200,26.4688,26.5208,26.5625
1495223100,26.5312,26.5625,26.5938
1495224000,26.5938,26.6459,26.7188
1495224900,26.7188,26.7917,26.8438
1495225800,26.7188,26.7604,26.8125
1495226700,26.7812,26.875,26.9688
1495227600,26.9062,26.9375,26.9688
1495228500,26.8125,26.9062,27.0312
1495229400,26.625,26.6771,26.75
1495230300,26.5312,26.5729,26.625
1495231200,26.3125,26.4271,26.5
1495232100,26.25,26.25,26.25
1495233000,26.0938,26.1563,26.25
1495233900,25.9375,26,26.0625
1495234800,25.9688,26.0417,26.0938
1495235700,25.9375,25.9688,26
1495236600,25.9375,25.9583,26
1495237500,25.875,25.8854,25.9062
1495238400,25.9688,26.0313,26.0625
1495239300,25.75,25.8854,25.9688
1495240200,25.6562,25.7187,25.75
1495241100,25.5,25.5417,25.5938
1495242000,25.5312,25.5833,25.625
1495242900,25.6562,25.7083,25.75
1495243800,25.75,25.8125,25.8438
1495244700,25.7188,25.7917,25.8438
1495245600,25.5312,25.5416,25.5625
1495246500,25.75,25.8229,25.9062
1495247400,26.0625,26.1146,26.2188
1495248300,26.3438,26.4063,26.4688
1495249200,26.4062,26.4479,26.5
1495250100,26.5,26.5625,26.625
1495251000,26.5625,26.6042,26.6562
1495251900,26.5938,26.6458,26.6875
1495252800,26.6875,26.6875,26.6875
1495253700,26.75,26.7812,26.8125
1495254600,26.7812,26.7812,26.7812
1495255500,26.75,26.8021,26.8438
1495256400,26.75,26.8125,26.9062
1495257300,26.75,26.8125,26.875
1495258200,26.7812,26.8229,26.8438
1495259100,26.8125,26.8542,26.9062
1495260000,26.8438,26.8958,26.9375
1495260900,26.9375,26.9479,26.9688
1495261800,26.9062,26.9166,26.9375
1495262700,26.875,26.9167,26.9688
1495263600,26.875,26.9688,27.0625
1495264500,26.9062,26.9166,26.9375
1495265400,26.9375,26.9688,27
1495266300,26.8438,26.9063,26.9375
1495267200,26.8438,26.875,26.9062
1495268100,26.75,26.8125,26.8438
1495269000,26.8438,26.8959,26.9688
1495269900,26.875,26.9062,26.9375
1495270800,26.8125,26.8229,26.8438
1495271700,26.5,26.5208,26.5312
1495272600,26.0625,26.1354,26.1875
1495273500,25.8125,25.9063,25.9688
1495274400,25.7812,25.8333,25.875
1495275300,25.625,25.6875,25.75
1495276200,25.375,25.5,25.5938
1495277100,25.2812,25.3125,25.3438
1495278000,25.1875,25.2396,25.3125
1495278900,25.0625,25.125,25.1562
1495279800,25,25.0417,25.0938
1495280700,24.9688,25,25.0312
1495281600,24.7812,24.9167,25
1495282500,24.75,24.8021,24.8438
1495283400,24.6875,24.7188,24.75
1495284300,24.7188,24.7813,24.8438
1495285200,24.8125,24.8333,24.875
1495286100,24.75,24.7917,24.8438
1495287000,24.8438,24.8855,24.9688
1495287900,24.9062,24.9271,24.9375
1495288800,24.8438,24.9063,24.9375
1495289700,24.8438,24.9271,25
1495290600,24.9375,24.9687,25.0312
1495291500,24.9688,25.0313,25.0938
1495292400,24.9688,25.0104,25.0625
1495293300,24.875,24.9792,25.0625
1495294200,25,25.0417,25.0625
1495295100,25,25.1146,25.1875
1495296000,25.0312,25.1354,25.25
1495296900,25.2188,25.25,25.2812
1495297800,25.1562,25.1771,25.1875
1495298700,25.125,25.1771,25.25
1495299600,25.125,25.1771,25.2812
1495300500,25.0938,25.1458,25.1875
1495301400,25.0625,25.1146,25.1875
1495302300,25.125,25.1458,25.1562
1495303200,25.0938,25.125,25.1562
1495304100,25.0625,25.1458,25.25
1495305000,25.0938,25.1563,25.2188
1495305900,25.125,25.1458,25.1875
1495306800,25.125,25.1667,25.2188
1495307700,25.0312,25.0625,25.0938
1495308600,25.0625,25.125,25.2188
1495309500,25.0312,25.0729,25.125
1495310400,25,25.0729,25.1562
1495311300,25.0625,25.1146,25.1562
1495312200,25,25.0521,25.0938
1495313100,25.0625,25.1146,25.1875
1495314000,25.0938,25.1354,25.1875
1495314900,25.0312,25.0521,25.0625
1495315800,25,25.0208,25.0312
1495316700,24.9688,25.0209,25.0938
1495317600,24.9375,25,25.0312
1495318500,24.9688,25.0104,25.0625
1495319400,24.9688,25.0209,25.0938
1495320300,24.9688,24.9792,25
1495321200,24.9375,24.9896,25.0312
1495322100,24.9062,24.9687,25.0312
1495323000,24.9375,24.9688,25
1495323900,24.9062,24.9479,25
1495324800,24.875,24.9062,24.9375
1495325700,24.8125,24.8854,25
1495326600,24.6875,24.7813,24.8438
1495327500,24.6875,24.7604,24.8125
1495328400,24.75,24.75,24.75
1495329300,24.6875,24.7188,24.75
1495330200,24.6875,24.7188,24.75
1495331100,24.75,24.7604,24.7812
1495332000,24.625,24.6667,24.7188
1495332900,24.5312,24.6354,24.6875
1495333800,24.5312,24.5833,24.625
1495334700,24.5,24.5729,24.625
1495335600,24.4375,24.4688,24.5
1495336500,24.4688,24.4792,24.5
1495337400,24.3438,24.4375,24.5
1495338300,24.4062,24.4375,24.5
1495339200,24.3125,24.3542,24.375
1495340100,24.25,24.3125,24.4062
1495341000,24.2188,24.3125,24.4062
1495341900,24.2188,24.25,24.2812
1495342800,24.125,24.2187,24.2812
1495343700,24.0312,24.1354,24.1875
1495344600,24.0938,24.1458,24.1875
1495345500,24.0312,24.1041,24.1562
1495346400,23.9375,24,24.0938
1495347300,24.0312,24.0521,24.0938
1495348200,23.9375,23.9792,24.0312
1495349100,23.8125,23.8542,23.9062
1495350000,23.8438,23.9167,24.0312
1495350900,23.8125,23.8958,23.9375
1495351800,23.75,23.8021,23.8438
1495352700,23.75,23.7604,23.7812
1495353600,23.6562,23.7604,23.875
1495354500,23.6562,23.6666,23.6875
1495355400,23.625,23.7083,23.75
1495356300,23.5625,23.625,23.6875
1495357200,23.5,23.5521,23.625
1495358100,23.4688,23.5,23.5312
1495359000,23.5312,23.5625,23.5938
1495359900,23.4688,23.5104,23.5312
1495360800,23.4688,23.5104,23.5312
1495361700,23.4375,23.5,23.5312
1495362600,23.4688,23.5,23.5312
1495363500,23.4688,23.4896,23.5
1495364400,23.5,23.5833,23.6875
1495365300,23.5625,23.6458,23.7188
1495366200,23.5625,23.6458,23.7188
1495367100,23.6562,23.75,23.8125
1495368000,23.7188,23.8021,23.9062
1495368900,23.8438,23.8646,23.875
1495369800,23.8438,23.8959,23.9688
1495370700,23.9375,23.9584,23.9688
1495371600,23.9062,23.9791,24.0312
1495372500,24,24.0417,24.0938
1495373400,24.0625,24.125,24.1875
1495374300,24.0625,24.125,24.1875
1495375200,24.125,24.1979,24.25
1495376100,24.2188,24.25,24.2812
1495377000,24.2188,24.2604,24.3125
1495377900,24.25,24.3125,24.3438
1495378800,24.3438,24.3855,24.4688
1495379700,24.4375,24.4792,24.5312
1495380600,24.5,24.5625,24.625
1495381500,24.5625,24.5833,24.625
1495382400,24.5938,24.6667,24.7188
1495383300,24.5625,24.6667,24.75
1495384200,24.6875,24.7604,24.8125
1495385100,24.7812,24.8021,24.8125
1495386000,24.7812,24.8437,24.9375
1495386900,24.7812,24.8646,24.9375
1495387800,24.875,24.9271,24.9688
1495388700,25,25.0625,25.1562
1495389600,25,25.0417,25.0938
1495390500,25.0625,25.1458,25.25
1495391400,25.0938,25.1667,25.2188
1495392300,25.3438,25.3542,25.375
1495393200,25.4062,25.4062,25.4062
1495394100,25.4062,25.5104,25.5625
1495395000,25.5938,25.625,25.6562
1495395900,25.5938,25.6563,25.7188
1495396800,25.6875,25.7292,25.7812
1495397700,25.6875,25.7084,25.7188
1495398600,25.4688,25.5417,25.625
1495399500,25.25,25.375,25.5625
1495400400,25.1875,25.2812,25.375
1495401300,25.1875,25.2396,25.3125
1495402200,25.1562,25.1979,25.2188
1495403100,25,25.0417,25.0938
1495404000,24.9375,24.9792,25.0312
1495404900,24.9688,24.9896,25
1495405800,24.875,24.9167,24.9688
1495406700,24.875,24.9375,24.9688
1495407600,24.9688,25.0105,25.0938
1495408500,25.0312,25.0521,25.0625
1495409400,25,25.0521,25.125
1495410300,25,25.0208,25.0625
1495411200,24.9375,25.0417,25.125
1495412100,24.9375,25,25.0625
1495413000,24.9375,24.9792,25.0312
1495413900,24.9062,24.9479,25
1495414800,24.875,24.9271,25
1495415700,24.875,24.9167,25
1495416600,24.8438,24.9167,24.9688
1495417500,24.8125,24.8542,24.9062
1495418400,24.75,24.8229,24.875
1495419300,24.6875,24.7708,24.8125
1495420200,24.6875,24.7188,24.75
1495421100,24.7812,24.7916,24.8125
1495422000,24.6875,24.7188,24.75
1495422900,24.5938,24.625,24.6562
1495423800,24.5312,24.5729,24.5938
1495424700,24.5312,24.5833,24.625
1495425600,24.5312,24.5729,24.6562
1495426500,24.5312,24.5521,24.5625
1495427400,24.4688,24.5313,24.5938
1495428300,24.4375,24.4688,24.5
1495429200,24.3438,24.4271,24.5
1495430100,24.375,24.3854,24.4062
1495431000,24.3438,24.4063,24.4688
1495431900,24.3125,24.3854,24.4375
1495432800,24.3125,24.3542,24.375
1495433700,24.25,24.3229,24.375
1495434600,24.2188,24.2396,24.25
1495435500,24.2188,24.2292,24.25
1495436400,24.1875,24.2292,24.25
1495437300,24.125,24.1667,24.2188
1495438200,24.0938,24.1875,24.25
1495439100,24.0625,24.0938,24.125
1495440000,24.0625,24.1354,24.2188
1495440900,24,24.0104,24.0312
1495441800,23.9375,23.9688,24
1495442700,23.9062,23.9166,23.9375
1495443600,23.875,23.9063,23.9688
1495444500,23.8438,23.8646,23.875
1495445400,23.75,23.7813,23.8438
1495446300,23.75,23.8021,23.8438
1495447200,23.8125,23.8542,23.9062
1495448100,23.75,23.7604,23.7812
1495449000,23.8125,23.8333,23.875
1495449900,23.7188,23.7708,23.8125
1495450800,23.7188,23.7604,23.8125
1495451700,23.6562,23.7083,23.7812
1495452600,23.6875,23.7084,23.7188
1495453500,23.6562,23.6875,23.7188
1495454400,23.7188,23.7604,23.8125
1495455300,23.6875,23.7604,23.875
1495456200,23.6875,23.7396,23.7812
1495457100,23.7812,23.8021,23.8438
1495458000,23.8438,23.875,23.9062
1495458900,23.9062,23.9479,23.9688
1495459800,24.0312,24.0729,24.1562
1495460700,24.0625,24.1354,24.2188
1495461600,24.2188,24.2396,24.25
1495462500,24.2812,24.3021,24.3125
1495463400,24.3125,24.3646,24.4375
1495464300,24.3125,24.3646,24.4062
1495465200,24.4062,24.4479,24.5
1495466100,24.3125,24.3854,24.4375
1495467000,24.4688,24.5105,24.5938
1495467900,24.5,24.5417,24.5625
1495468800,24.3125,24.3854,24.4375
1495469700,24.3438,24.3646,24.375
1495470600,24.375,24.4271,24.4688
1495471500,24.3438,24.3646,24.375
1495472400,24.3125,24.4167,24.5
1495473300,24.375,24.3958,24.4375
1495474200,24.2812,24.3125,24.3438
1495475100,24.3125,24.3646,24.4062
1495476000,24.4375,24.4688,24.5
1495476900,24.4062,24.4479,24.5
1495477800,24.3125,24.3958,24.4375
1495478700,24.4062,24.4375,24.4688
1495479600,24.3438,24.3958,24.4375
1495480500,24.5,24.5208,24.5312
1495481400,24.4688,24.4792,24.5
1495482300,24.4375,24.4792,24.5625
1495483200,24.4688,24.5,24.5625
1495484100,24.5,24.5625,24.625
1495485000,24.4688,24.5521,24.5938
1495485900,24.625,24.6563,24.7188
1495486800,24.5625,24.6354,24.7188
1495487700,24.6562,24.6875,24.7188
1495488600,24.625,24.6562,24.6875
1495489500,24.5938,24.625,24.6562
1495490400,24.5625,24.6146,24.6875
1495491300,24.5,24.5729,24.625
1495492200,24.0938,24.2396,24.5
1495493100,24.0312,24.0729,24.125
1495494000,23.875,23.9167,23.9375
1495494900,23.8125,23.9063,23.9688
1495495800,23.8438,23.8542,23.875
1495496700,23.7188,23.7396,23.7812
1495497600,23.5625,23.7292,23.875
1495498500,23.5625,23.6146,23.6562
1495499400,23.5625,23.6562,23.75
1495500300,23.7812,23.8542,23.9375
1495501200,23.9375,23.9479,23.9688
1495502100,24.0312,24.0729,24.0938
1495503000,23.9688,24.0417,24.0938
1495503900,24,24.0729,24.125
1495504800,24.0312,24.0937,24.125
1495505700,24.0625,24.0938,24.125
1495506600,24.0625,24.0729,24.0938
1495507500,23.9688,24.0208,24.0625
1495508400,24.0312,24.0416,24.0625
1495509300,24.0312,24.0521,24.0625
1495510200,23.875,23.8958,23.9375
1495511100,23.875,23.9375,23.9688
1495512000,23.9375,23.9792,24.0312
1495512900,23.875,23.9167,23.9688
1495513800,23.8438,23.8854,23.9062
1495514700,23.8125,23.875,23.9375
1495515600,23.9062,23.9271,23.9688
1495516500,23.8438,23.8854,23.9375
1495517400,23.8438,23.875,23.9375
1495518300,23.8125,23.8646,23.9375
1495519200,23.7188,23.8021,23.875
1495520100,23.6875,23.7188,23.75
1495521000,23.5625,23.6979,23.8125
1495521900,23.6562,23.7083,23.8125
1495522800,23.625,23.6875,23.75
1495523700,23.5938,23.6354,23.6562
1495524600,23.625,23.6354,23.6562
1495525500,23.5,23.5417,23.5625
1495526400,23.5,23.5417,23.5625
1495527300,23.4062,23.5417,23.625
1495528200,23.4062,23.4895,23.5312
1495529100,23.4375,23.4479,23.4688
1495530000,23.375,23.4167,23.4688
1495530900,23.375,23.4062,23.4375
1495531800,23.4375,23.4896,23.5312
1495532700,23.4375,23.4584,23.4688
1495533600,23.3125,23.3646,23.4062
1495534500,23.375,23.3854,23.4062
1495535400,23.25,23.3438,23.4375
1495536300,23.3125,23.3229,23.3438
1495537200,23.3438,23.375,23.4375
1495538100,23.3438,23.375,23.4375
1495539000,23.2812,23.3437,23.375
1495539900,23.375,23.3854,23.4062
1495540800,23.3438,23.3646,23.375
1495541700,23.4688,23.4792,23.5
1495542600,23.4375,23.4375,23.4375
1495543500,23.4062,23.4792,23.5938
1495544400,23.5312,23.5729,23.625
1495545300,23.625,23.6771,23.7188
1495546200,23.7812,23.8021,23.8125
1495547100,23.9062,23.9479,23.9688
1495548000,23.9688,24.0104,24.0625
1495548900,23.9375,24,24.0312
1495549800,24.0312,24.1146,24.1875
1495550700,24.1875,24.2083,24.25
1495551600,24.2188,24.2708,24.3125
1495552500,24.2812,24.3333,24.4062
1495553400,24.3125,24.3958,24.4688
1495554300,24.4375,24.4896,24.5625
1495555200,24.5625,24.5938,24.625
1495556100,24.5625,24.6146,24.6562
1495557000,24.625,24.6562,24.6875
1495557900,24.6875,24.75,24.7812
1495558800,24.7188,24.7188,24.7188
1495559700,24.7188,24.7813,24.8125
1495560600,24.7812,24.8021,24.8438
1495561500,24.7812,24.8333,24.875
1495562400,24.7812,24.8437,24.9062
1495563300,24.8438,24.8854,24.9062
1495564200,24.9375,24.9792,25.0312
1495565100,24.9062,24.9479,25
1495566000,24.9375,24.9479,24.9688
1495566900,25.0312,25.0729,25.0938
1495567800,25.0625,25.0938,25.125
1495568700,25.125,25.1562,25.1875
1495569600,25.125,25.1563,25.2188
1495570500,25.0312,25.0937,25.1562
1495571400,25.125,25.1458,25.1562
1495572300,25.0938,25.1771,25.2188
1495573200,25.0625,25.1458,25.25
1495574100,25.0938,25.1458,25.1875
1495575000,25.25,25.2812,25.3125
1495575900,25.125,25.1458,25.1562
1495576800,25.125,25.1458,25.1875
1495577700,25.0625,25.1458,25.1875
1495578600,25.0625,25.0625,25.0625
1495579500,24.9688,24.9896,25
1495580400,24.9375,24.9688,25
1495581300,24.875,24.9271,24.9688
1495582200,24.7812,24.8021,24.8125
1495583100,24.6562,24.6979,24.75
1495584000,24.5938,24.6875,24.75
1495584900,24.5312,24.5625,24.5938
1495585800,24.4688,24.5,24.5312
1495586700,24.3438,24.3854,24.4375
1495587600,24.3438,24.375,24.4062
1495588500,24.375,24.4062,24.4375
1495589400,24.3438,24.3542,24.375
1495590300,24.25,24.2917,24.3125
1495591200,24.1875,24.2292,24.2812
1495592100,24.1875,24.2604,24.3125
1495593000,24.1562,24.1979,24.2188
1495593900,24.0938,24.1563,24.2188
1495594800,24.0312,24.0729,24.125
1495595700,23.9375,24,24.125
1495596600,23.9375,23.9792,24
1495597500,23.8438,23.9271,24
1495598400,23.8438,23.8646,23.9062
1495599300,23.75,23.7812,23.8125
1495600200,23.6875,23.7188,23.75
1495601100,23.6562,23.6875,23.75
1495602000,23.625,23.6562,23.6875
1495602900,23.5938,23.6667,23.7188
1495603800,23.5,23.5625,23.625
1495604700,23.5625,23.5833,23.625
1495605600,23.5312,23.5625,23.5938
1495606500,23.5,23.5208,23.5312
1495607400,23.4375,23.4792,23.5
1495608300,23.4062,23.4271,23.4375
1495609200,23.2812,23.375,23.4688
1495610100,23.3125,23.3334,23.3438
1495611000,23.2188,23.2604,23.2812
1495611900,23.1875,23.2083,23.25
1495612800,23.1562,23.1666,23.1875
1495613700,23.0938,23.1146,23.125
1495614600,23.125,23.1875,23.2188
1495615500,23.125,23.1354,23.1562
1495616400,23.125,23.1875,23.2812
1495617300,23.0625,23.1354,23.1875
1495618200,23.0938,23.125,23.1562
1495619100,23.125,23.1979,23.25
1495620000,23.1875,23.2396,23.3125
1495620900,23.0938,23.1458,23.1875
1495621800,23.0938,23.1563,23.2188
1495622700,23.0938,23.1042,23.125
1495623600,23.0625,23.0938,23.125
1495624500,23.0312,23.0937,23.1875
1495625400,23,23.0521,23.1562
1495626300,23.0938,23.1354,23.1875
1495627200,23,23.0937,23.1562
1495628100,23.0938,23.125,23.1562
1495629000,23.125,23.1354,23.1562
1495629900,23.25,23.25,23.25
1495630800,23.1875,23.3021,23.4062
1495631700,23.3125,23.3438,23.375
1495632600,23.4375,23.4532,23.4688
1495633500,23.375,23.4583,23.5625
1495634400,23.5,23.5625,23.625
1495635300,23.6875,23.7708,23.8438
1495636200,23.75,23.8333,23.9062
1495637100,23.8125,23.8334,23.8438
1495638000,23.9062,23.9791,24.0312
1495638900,23.9375,24.0208,24.0625
1495639800,24.0938,24.1146,24.125
1495640700,24.125,24.1979,24.2812
1495641600,24.1875,24.2396,24.2812
1495642500,24.3125,24.3438,24.375
1495643400,24.2812,24.3645,24.4062
1495644300,24.4375,24.4479,24.4688
1495645200,24.4688,24.5,24.5625
1495646100,24.5,24.5521,24.5938
1495647000,24.5312,24.5833,24.6562
1495647900,24.5938,24.6458,24.6875
1495648800,24.6562,24.6875,24.7188
1495649700,24.6875,24.7292,24.7812
